shipToCode;shipToName;shipToAddress1;shipToAddress2;shipToCity;shipToPostalCode
"400032";"Pan-Malayan Pharmaceuticals Pte Ltd";"16 Tai Seng Street";"Level 4";"Singapore";"534138"
"400032";"Pan-Malayan Pharmaceuticals Pte Ltd";"16 Tai Seng Street";"Level 4";"Singapore";"534138"
"201819";"Seasons Clinic - Dr Tan Ming Chun";"Block 844 Tampines St. 82";"#01-139";"Singapore";"520844"
"201819";"Seasons Clinic - Dr Tan Ming Chun";"Block 844 Tampines St. 82";"#01-139";"Singapore";"520844"
"203346";"Heart Partners Pte Ltd";"6 Napier Rd.";"#03-09 Gleneagles Medical Ctr.";"Singapore";"258499"
"203346";"Heart Partners Pte Ltd";"6 Napier Rd.";"#03-09 Gleneagles Medical Ctr.";"Singapore";"258499"
"D33547";"Apex Heart Clinic";"6A Napier Road";"#04-37 Annex Block Gleneagle";"Singapore";"258500"
"D33547";"Apex Heart Clinic";"6A Napier Road";"#04-37 Annex Block Gleneagle";"Singapore";"258500"
"202551";"Minmed Group Pte Ltd c/o MinMed Clinic(Pasir Ris)";"1 Pasir Ris Central St. 3";"#05-09 White Sands";"Singapore";"518457"
"202551";"Minmed Group Pte Ltd c/o MinMed Clinic(Pasir Ris)";"1 Pasir Ris Central St. 3";"#05-09 White Sands";"Singapore";"518457"
"100002";"Tan Tock Seng Hospital Pte Ltd";"Moulmein Rd.";"Pharmacy Dept";"Singapore";"308087"
"200154";"Dover Clinic & Surgery- Dr Chew Gian Moh";"Block 28 Dover Crescent";"#01-89 Multi Storey Car Park";"Singapore";"130028"
"200154";"Dover Clinic & Surgery- Dr Chew Gian Moh";"Block 28 Dover Crescent";"#01-89 Multi Storey Car Park";"Singapore";"130028"
"201581";"K N Chin & Associates P/L- Dr Peter Tang";"24 Raffles Place";"#02-18 Clifford Ctr.";"Singapore";"048621"
"201581";"K N Chin & Associates P/L- Dr Peter Tang";"24 Raffles Place";"#02-18 Clifford Ctr.";"Singapore";"048621"
"203676";"Prohealth Medical Group @ Punggol Damai P/L";"Block 612 Punggol Drive";"#01-05";"Singapore";"820612"
"203676";"Prohealth Medical Group @ Punggol Damai P/L";"Block 612 Punggol Drive";"#01-05";"Singapore";"820612"
"805411";"Kao & Tan Med Ctr & Surg P/L- Dr Kao Wei Hsing";"Block 18 Jalan Membina";"#02-03";"Singapore";"164018"
"805411";"Kao & Tan Med Ctr & Surg P/L- Dr Kao Wei Hsing";"Block 18 Jalan Membina";"#02-03";"Singapore";"164018"
"203196";"Prohealth Medical Group @ Buangkok P/L";"Block 275D Compassvale Link";"#01-01 (Unit 12)";"Singapore";"544275"
"203196";"Prohealth Medical Group @ Buangkok P/L";"Block 275D Compassvale Link";"#01-01 (Unit 12)";"Singapore";"544275"
"E69445";"Bernard Lim Specialist Surgery Pte Ltd";"38 Irrawaddy Road";"#08-52 Mt Elizabeth Novena";"Singapore";"329563"
"E69445";"Bernard Lim Specialist Surgery Pte Ltd";"38 Irrawaddy Road";"#08-52 Mt Elizabeth Novena";"Singapore";"329563"
"203520";"NEX Healthcare Pte Ltd";"994 Bendemeer Rd.";"#06-09 B Central";"Singapore";"339943"
"203520";"NEX Healthcare Pte Ltd";"994 Bendemeer Rd.";"#06-09 B Central";"Singapore";"339943"
"J42251";"Specialist Digestive Centre Pte Ltd c/o PS Tan Dig";"3 Mount Elizabeth";"#16-02 Mount Elizabeth Medical Centre";"Singapore";"228510"
"J42251";"Specialist Digestive Centre Pte Ltd c/o PS Tan Dig";"3 Mount Elizabeth";"#16-02 Mount Elizabeth Medical Centre";"Singapore";"228510"
"H55657";"Jireh Heart Centre Pte Ltd c/o Jireh Heart Centre";"38 Irrawaddy Road";"#06-63 Mt Elizabeth Novena SpecialistCtr";"Singapore";"329563"
"H55657";"Jireh Heart Centre Pte Ltd c/o Jireh Heart Centre";"38 Irrawaddy Road";"#06-63 Mt Elizabeth Novena SpecialistCtr";"Singapore";"329563"
"203542";"The Kidney Clinic Pte Ltd";"3 Mount Elizabeth";"#12-09 Mt Elizabeth Medical Ctr.";"Singapore";"228510"
"203542";"The Kidney Clinic Pte Ltd";"3 Mount Elizabeth";"#12-09 Mt Elizabeth Medical Ctr.";"Singapore";"228510"
"202227";"Chan KM Geriatric & Medical Clinic P/L";"6 Napier Rd.";"#08-10 Gleneagles Medical Ctr.";"Singapore";"258499"
"202227";"Chan KM Geriatric & Medical Clinic P/L";"6 Napier Rd.";"#08-10 Gleneagles Medical Ctr.";"Singapore";"258499"
"201690";"Lifeline Bishan Medical Clinic P/L-Dr Goh Ming";"Block 501 Bishan St. 11";"#01-376";"Singapore";"570501"
