shipToCode;shipToName;shipToAddress1;shipToAddress2;shipToCity;shipToPostalCode
"501401";"P & L Pharmacy Pte Ltd";"19 Tanglin Rd.";"#01-40 Tanglin Shopping Ctr.";"Singapore";"247909"
"202672";"Cosmas Chen General Surgery & Vascular Ctr P/L";"820 Thomson Road";"#06-54 Mt Alvernia Medical Ctr D";"Singapore";"574623"
"F21410";"Guardian H&B- 341 The Centrepoint";"176 Orchard Road";"B1-01/02/03/04 The Centrepoint";"Singapore";"238843"
"D33669";"Arden Endocrinology Specialist Clinic Pte Ltd";"38 Irrawaddy Road";"#09-45/46 Mount Elizabeth Novena";"Singapore";"329563"
"D33669";"Arden Endocrinology Specialist Clinic Pte Ltd";"38 Irrawaddy Road";"#09-45/46 Mount Elizabeth Novena";"Singapore";"329563"
"100030";"National University Hospital (S) Pte Ltd";"5 Lower Kent Ridge Rd.";"";"Singapore";"119074"
"202853";"Kevin Tan Clinic For Diabetes, Thyroid And Hormone";"3 Mount Elizabeth";"#13-07 Mt Elizabeth Medical Ctr.";"Singapore";"228510"
"200698";"Yang & Yap Clinic & Surgery Pte Ltd";"Block 537 Bedok North St. 3";"#01-571";"Singapore";"460537"
"202002";"East Coast Family Clinic- Dr Kirankashyap";"121 Meyer Rd.";"#01-05 The Makena";"Singapore";"437932"
"203514";"Raffles Medical Grp Ltd- Serangoon Central";"23 Serangoon Central";"#B2-01 Nex";"Singapore";"556083"
"201399";"C T Yeo Respiratory & Medical Clinic- c/o YCT Pte";"6 Napier Rd.";"#09-18 Gleneagles Medical Ctr.";"Singapore";"258499"
"200178";"Drs Fernandez & Partners";"1 Grange Road";"#12-04 Orchard Building";"Singapore";"239693"
"200178";"Drs Fernandez & Partners";"1 Grange Road";"#12-04 Orchard Building";"Singapore";"239693"
"200178";"Drs Fernandez & Partners";"1 Grange Road";"#12-04 Orchard Building";"Singapore";"239693"
"202013";"Health Partners Family Clinic- Dr Sim Choon Seng";"1 Bukit Batok Central Link";"#01-37 West Mall";"Singapore";"658713"
"203395";"ProHealth Medical Group @ Fernvale P/L";"33 Sengkang West Avenue";"#B1-18 The Seletar Mall";"Singapore";"797653"
"203196";"Prohealth Medical Group @ Buangkok P/L";"Block 275D Compassvale Link";"#01-01 (Unit 12)";"Singapore";"544275"
"201336";"Ar-Raudhah Medical Clinic & Surgery Pte Ltd";"Block 372 Bukit Batok St. 31";"#01-386";"Singapore";"650372"
"H87181";"Curie Oncology Pte Ltd c/o Curie Oncology";"38 Irrawaddy Road";"#08-21 Mt E Novena Specialist Centre";"Singapore";"329563"
"G70835";"NTUC Fairprice Co-Operative Ltd-PRX";"5 Joo Koon Circle";"#07-00";"Singapore";"629118"
"201276";"Family Healthcare Cl & Surgery- Dr Cheng Soo Hong";"Block 523 Hougang Avenue 6";"#01-119";"Singapore";"530523"
"203459";"EH Heart Specialist P/L- Dr Eric Hong";"3 Mount Elizabeth";"#03-09 Mt Elizabeth Medical Ctr.";"Singapore";"228510"
"202873";"KS Ng Cardiology Pte Ltd c/o Heart & Arrhythmia Sp";"6 Napier Road";"#03-04 Gleneagles Medical Ctr";"Singapore";"258499"
"202873";"KS Ng Cardiology Pte Ltd c/o Heart & Arrhythmia Sp";"6 Napier Road";"#03-04 Gleneagles Medical Ctr";"Singapore";"258499"
"200404";"Nair Cardiac & Medical Ctr- Dr V P Nair";"3 Mount Elizabeth";"#16-08 Mt Elizabeth Medical Ctr.";"Singapore";"228510"
"805040";"Drs Bain & Partners LLP";"1 Raffles Quay";"#09-03 One Raffles Quay North Tower";"Singapore";"048583"
"202187";"The Heart Specialist Clinic- Dr Teo Wee Siong";"3 Mount Elizabeth";"#14-10 Mt Elizabeth Medical Ctr.";"Singapore";"228510"
