shipToCode;shipToName;shipToAddress1;shipToAddress2;shipToCity;shipToPostalCode
"201236";"Peter Yan Medical Services P/L c/o Peter Yan Cardi";"6 Napier Rd.";"#04-10 Gleneagles Medical Ctr.";"Singapore";"258499"
"201236";"Peter Yan Medical Services P/L c/o Peter Yan Cardi";"6 Napier Rd.";"#04-10 Gleneagles Medical Ctr.";"Singapore";"258499"
"300118";"Parkway Hospitals (S) Pte Ltd c/o Mount E Novena H";"Tower 5, Connection One";"Blk 167 Jalan Bukit Merah #16-10";"Singapore";"150167"
"300118";"Parkway Hospitals (S) Pte Ltd c/o Mount E Novena H";"Tower 5, Connection One";"Blk 167 Jalan Bukit Merah #16-10";"Singapore";"150167"
"J46846";"The Vascular & Inventional GroupP/L c/o Vascular &";"8 Sinaran Drive";"#06-16 to 19 Novena Specialist Centre";"Singapore";"307470"
"J46846";"The Vascular & Inventional GroupP/L c/o Vascular &";"8 Sinaran Drive";"#06-16 to 19 Novena Specialist Centre";"Singapore";"307470"
"D65271";"Sennett Medical Clinic";"55 Siglap Road";"#B1-10 Siglap Centre";"Singapore";"455871"
"D65271";"Sennett Medical Clinic";"55 Siglap Road";"#B1-10 Siglap Centre";"Singapore";"455871"
"F07418";"Duxton Medical Clinic";"Blk 7 Tanjong Pagar Plaza";"#01-106";"Singapore";"081007"
"F07418";"Duxton Medical Clinic";"Blk 7 Tanjong Pagar Plaza";"#01-106";"Singapore";"081007"
"G71274";"Welcia - BHG (S) Pte Ltd";"100 Beach Road";"#12-01/03 Shaw Tower";"Singapore";"189702"
"E03119";"Medivene Holdings Pte Ltd c/o Medivene Clinic & Su";"330 Anchorvale Street";"#01-05";"Singapore";"540330"
"E03119";"Medivene Holdings Pte Ltd c/o Medivene Clinic & Su";"330 Anchorvale Street";"#01-05";"Singapore";"540330"
"G52937";"Lai Endoscopy & Colorectal Surgery";"3 Mount Elizabeth";"#05-06 Mount Elizabeth Medical Centre";"Singapore";"228510"
"G52937";"Lai Endoscopy & Colorectal Surgery";"3 Mount Elizabeth";"#05-06 Mount Elizabeth Medical Centre";"Singapore";"228510"
"201331";"B T Goh Family Clinic & Surgery- Dr Goh Bee Teng";"Block 194 Kim Keat Avenue";"#01-406";"Singapore";"310194"
"201331";"B T Goh Family Clinic & Surgery- Dr Goh Bee Teng";"Block 194 Kim Keat Avenue";"#01-406";"Singapore";"310194"
"203388";"The Psychological Wellness Ctr.";"101 Irrawaddy Road";"#13-07 Royal Square At Novena";"Singapore";"329565"
"203388";"The Psychological Wellness Ctr.";"101 Irrawaddy Road";"#13-07 Royal Square At Novena";"Singapore";"329565"
"200483";"Ping's Clinic & Surgery- Kwak Ping Lam";"Block 555 Ang Mo Kio Avenue 10";"#01-1974";"Singapore";"560555"
"200483";"Ping's Clinic & Surgery- Kwak Ping Lam";"Block 555 Ang Mo Kio Avenue 10";"#01-1974";"Singapore";"560555"
"200854";"Trinity Healthcare Group P/L-Dr Lim Y K/Dr Chin C";"Block 130 Jurong East St. 13";"#02-205";"Singapore";"600130"
"200854";"Trinity Healthcare Group P/L-Dr Lim Y K/Dr Chin C";"Block 130 Jurong East St. 13";"#02-205";"Singapore";"600130"
"201742";"K N Chin & Associates P/L- Dr Michel Foo S N";"3 Temasek Boulevard";"#02-400 Suntec City Mall";"Singapore";"038983"
"201742";"K N Chin & Associates P/L- Dr Michel Foo S N";"3 Temasek Boulevard";"#02-400 Suntec City Mall";"Singapore";"038983"
"200223";"Ho Medical Ctr. P/L - Dr Paul Ho";"Block 352 Clementi Avenue 2";"#01-115";"Singapore";"120352"
"201420";"Lifecare Family Clinic & Surgery-Dr Seng Tee Kiat";"Block 106 Hougang Avenue 1";"#01-1221";"Singapore";"530106"
"201420";"Lifecare Family Clinic & Surgery-Dr Seng Tee Kiat";"Block 106 Hougang Avenue 1";"#01-1221";"Singapore";"530106"
"D63831";"The Heart And Vascular Centre P/L";"3 Mount Elizabeth";"#08-06 Mount Elizabeth Medical Centre";"Singapore";"228510"
"D63831";"The Heart And Vascular Centre P/L";"3 Mount Elizabeth";"#08-06 Mount Elizabeth Medical Centre";"Singapore";"228510"
"D63831";"The Heart And Vascular Centre P/L";"3 Mount Elizabeth";"#08-06 Mount Elizabeth Medical Centre";"Singapore";"228510"
"D63831";"The Heart And Vascular Centre P/L";"3 Mount Elizabeth";"#08-06 Mount Elizabeth Medical Centre";"Singapore";"228510"
"D63831";"The Heart And Vascular Centre P/L";"3 Mount Elizabeth";"#08-06 Mount Elizabeth Medical Centre";"Singapore";"228510"
"D63831";"The Heart And Vascular Centre P/L";"3 Mount Elizabeth";"#08-06 Mount Elizabeth Medical Centre";"Singapore";"228510"
"D63831";"The Heart And Vascular Centre P/L";"3 Mount Elizabeth";"#08-06 Mount Elizabeth Medical Centre";"Singapore";"228510"
"D63831";"The Heart And Vascular Centre P/L";"3 Mount Elizabeth";"#08-06 Mount Elizabeth Medical Centre";"Singapore";"228510"
"E02461";"Garden Clinic";"Blk 304 Serangoon Ave 2";"#01-04";"Singapore";"550304"
"E02461";"Garden Clinic";"Blk 304 Serangoon Ave 2";"#01-04";"Singapore";"550304"
"200980";"Women's Health Professional Pte Ltd";"290 Orchard Rd.";"#09-01/02 Paragon";"Singapore";"238859"
"J44012";"Chung & Ee Medical Pte Ltd c/o Chung & Ee Medical";"Blk 10 Telok Blangah Crescent";"#01-151";"Singapore";"090010"
"J44012";"Chung & Ee Medical Pte Ltd c/o Chung & Ee Medical";"Blk 10 Telok Blangah Crescent";"#01-151";"Singapore";"090010"
"I36357";"Mark Wong Surgery Pte Ltd c/o Mark Wong Surgery";"38 Irrawaddy Road";"#08-31 Mt E Novena Specialist Ctr";"Singapore";"329563"
"I36357";"Mark Wong Surgery Pte Ltd c/o Mark Wong Surgery";"38 Irrawaddy Road";"#08-31 Mt E Novena Specialist Ctr";"Singapore";"329563"
"400194";"Alliance Pharm Pte Ltd";"25 Bukit Batok Crescent";"#07-04/05/06, The Elitist";"Singapore";"658066"
"400194";"Alliance Pharm Pte Ltd";"25 Bukit Batok Crescent";"#07-04/05/06, The Elitist";"Singapore";"658066"
"400194";"Alliance Pharm Pte Ltd";"25 Bukit Batok Crescent";"#07-04/05/06, The Elitist";"Singapore";"658066"
"805153";"C S Lim Colon, Rectum & General Surgery";"6 Napier Rd.";"#07-04 Gleneagles Medical Ctr.";"Singapore";"258499"
"805153";"C S Lim Colon, Rectum & General Surgery";"6 Napier Rd.";"#07-04 Gleneagles Medical Ctr.";"Singapore";"258499"
"202263";"Stomach, Liver & Bowel Clinic";"6A Napier Rd.";"#05-37 Gleneagles Hospital Annexe Blk";"Singapore";"258500"
"202263";"Stomach, Liver & Bowel Clinic";"6A Napier Rd.";"#05-37 Gleneagles Hospital Annexe Blk";"Singapore";"258500"
"F09016";"Abel Soh Diabetes, Thyriod And Endocrine Clinic";"3 Mount Elizabeth";"#07-08 Mount Elizabeth Hospital";"Singapore";"228510"
"F09016";"Abel Soh Diabetes, Thyriod And Endocrine Clinic";"3 Mount Elizabeth";"#07-08 Mount Elizabeth Hospital";"Singapore";"228510"
"201968";"Y S Lau Cardiology Clinic P/L-Dr Lau Yung Sang";"820 Thomson Rd.";"#06-69 Mt Alvernia Medical Ctr D";"Singapore";"574623"
"201968";"Y S Lau Cardiology Clinic P/L-Dr Lau Yung Sang";"820 Thomson Rd.";"#06-69 Mt Alvernia Medical Ctr D";"Singapore";"574623"
"201080";"Far East Med Practitioners P/L Drs M Goh/R Sadasiv";"545 Orchard Rd.";"#06-07 Far East Shopping Ctr.";"Singapore";"238882"
"201080";"Far East Med Practitioners P/L Drs M Goh/R Sadasiv";"545 Orchard Rd.";"#06-07 Far East Shopping Ctr.";"Singapore";"238882"
"201521";"Maurice Choo Clinic P/L- Dr Maurice Choo";"1 Farrer Park Station Road";"#07-07/08 Connexion";"Singapore";"217562"
"201521";"Maurice Choo Clinic P/L- Dr Maurice Choo";"1 Farrer Park Station Road";"#07-07/08 Connexion";"Singapore";"217562"
"202990";"Shenton Family Medical Clinic (Yishun)";"Block 160 Yishun St. 11";"#01-200";"Singapore";"760160"
"200069";"Chan Med & Endo/Chan MEC P/L- Dr Chan Heng Chun";"6 Napier Rd.";"#08-05 Gleneagles Medical Ctr.";"Singapore";"258499"
"200069";"Chan Med & Endo/Chan MEC P/L- Dr Chan Heng Chun";"6 Napier Rd.";"#08-05 Gleneagles Medical Ctr.";"Singapore";"258499"
"203737";"Parkway Shenton P/L- Sengkang Ctral";"10 Sengkang Central";"#01-04 Buangkok NEL MRT Stat.";"Singapore";"545061"
"203737";"Parkway Shenton P/L- Sengkang Ctral";"10 Sengkang Central";"#01-04 Buangkok NEL MRT Stat.";"Singapore";"545061"
"100105";"National Heart Ctr Of Singapore Pte Ltd";"5 Hospital Drive (Pharmacy Dept)";"";"Singapore";"169609"
"202315";"Raffles Hospital Pte Ltd";"585 North Bridge Rd.";"#07-00 Pharmacy Department";"Singapore";"188770"
"202315";"Raffles Hospital Pte Ltd";"585 North Bridge Rd.";"#07-00 Pharmacy Department";"Singapore";"188770"
"202315";"Raffles Hospital Pte Ltd";"585 North Bridge Rd.";"#07-00 Pharmacy Department";"Singapore";"188770"
"400153";"National University Hospital (S) Pte Ltd - Retail";"Lower Kent Ridge Rd.";"Pharmacy Department";"Singapore";"119074"
"400153";"National University Hospital (S) Pte Ltd - Retail";"Lower Kent Ridge Rd.";"Pharmacy Department";"Singapore";"119074"
"E70818";"Sozo Cardiology Pte Ltd";"38 Irrawaddy Road";"#06-38/39 Mt Elizabeth Novena Hospital";"Singapore";"329563"
"203638";"Phoenix Medical Group Pte Ltd";"1 Seletar Rd. Greenwich V";"#02-11";"Singapore";"807011"
"203638";"Phoenix Medical Group Pte Ltd";"1 Seletar Rd. Greenwich V";"#02-11";"Singapore";"807011"
"203585";"The Clinic @ Campus Pte Ltd";"70 Stamford Rd.";"#B1-21 Li Ka Shing Library Bldg.";"Singapore";"178901"
"E68259";"The Clinic @ Aperia Pte Ltd";"12 Kallang Avenue";"#03-15 Aperia";"Singapore";"339511"
"F20613";"The Clinic @ Business City c/o The Clinic @ Busine";"20 Pasir Panjang Road";"#02-26 Maple Tree Business City";"Singapore";"117439"
"203802";"The Clinic @ Fusionopolis Pte Ltd";"1 Fusionopolis Place";"#01-05 Galaxis";"Singapore";"138522"
"E05595";"The Clinic @ Capitagreen c/o The Clinic @ Capitagr";"138 Market Street";"#02-01A";"Singapore";"048946"
"H87181";"Curie Oncology Pte Ltd c/o Curie Oncology";"38 Irrawaddy Road";"#08-21 Mt E Novena Specialist Centre";"Singapore";"329563"
"H87181";"Curie Oncology Pte Ltd c/o Curie Oncology";"38 Irrawaddy Road";"#08-21 Mt E Novena Specialist Centre";"Singapore";"329563"
